Year,PlayerID,TourID,EventID,Event_Code,Host,Location,Game,Buy_In,Total_Entries,Counted_Entries,Entries/Indivdual,Buy_In_Est_Rebuys,Cashed,Won,Points,Place,PGT_Point,Amount_Won,Net
2017,1314,127,239,127239,PokerGo Studios,"Las Vegas, NV",NLH,50000,50,32,1.563,78100,0,0,0,0,0,0,-50000
2017,1282,127,239,127239,PokerGo Studios,"Las Vegas, NV",NLH,50000,50,32,1.563,78100,0,0,0,0,0,0,-50000
2017,1296,127,239,127239,PokerGo Studios,"Las Vegas, NV",NLH,50000,50,32,1.563,78100,0,0,0,0,0,0,-50000
2017,1240,127,239,127239,PokerGo Studios,"Las Vegas, NV",NLH,50000,50,32,1.563,78100,0,0,0,0,0,0,-50000
2017,1309,127,239,127239,PokerGo Studios,"Las Vegas, NV",NLH,50000,50,32,1.563,78100,0,0,0,0,0,0,-50000
2017,1320,127,239,127239,PokerGo Studios,"Las Vegas, NV",NLH,50000,50,32,1.563,78100,0,0,0,0,0,0,-50000
2017,1301,127,239,127239,PokerGo Studios,"Las Vegas, NV",NLH,50000,50,32,1.563,78100,0,0,0,0,0,0,-50000
2017,1297,127,239,127239,PokerGo Studios,"Las Vegas, NV",NLH,50000,50,32,1.563,78100,0,0,0,0,0,0,-50000
2017,1312,127,239,127239,PokerGo Studios,"Las Vegas, NV",NLH,50000,50,32,1.563,78100,0,0,0,0,0,0,-50000
2017,1279,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,1,1,395,1,576,960000,910000
2017,1235,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,1,0,279,2,346,576000,526000
2017,1290,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,1,0,228,3,187,312000,262000
2017,1254,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,1,0,197,4,115,192000,142000
2017,1258,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,1,0,177,5,86,144000,94000
2017,1251,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,1,0,161,6,72,120000,70000
2017,1320,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,1,0,149,7,58,96000,46000
2017,1313,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1316,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1283,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1317,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1241,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1303,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1255,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1237,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1288,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1260,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1263,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1264,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1291,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1307,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1321,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1314,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1315,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1281,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1282,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1240,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1309,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1301,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1310,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1297,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1312,127,240,127240,PokerGo Studios,"Las Vegas, NV",NLH,50000,48,32,1.5,75000,0,0,0,0,0,0,-50000
2017,1317,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,1,1,356,1,491,819000,769000
2017,1258,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,1,0,252,2,281,468000,418000
2017,1237,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,1,0,205,3,164,273000,223000
2017,1291,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,1,0,178,4,105,175500,125500
2017,1310,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,1,0,159,5,70,117000,67000
2017,1290,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,1,0,145,6,59,97500,47500
2017,1313,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1316,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1283,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1279,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1251,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1303,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1278,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1254,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1255,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1288,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1235,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1260,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1263,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1264,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1307,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1315,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1281,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1282,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1309,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1320,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1301,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1297,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1236,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1322,127,241,127241,PokerGo Studios,"Las Vegas, NV",NLH,50000,39,30,1.3,65000,0,0,0,0,0,0,-50000
2017,1310,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,1,1,360,1,450,1512000,1412000
2017,1303,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,1,0,255,2,259,864000,764000
2017,1260,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,1,0,208,3,151,504000,404000
2017,1323,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,1,0,180,4,97,324000,224000
2017,1291,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,1,0,161,5,65,216000,116000
2017,1301,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,1,0,147,6,54,180000,80000
2017,1313,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1316,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1283,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1317,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1241,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1279,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1251,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1278,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1254,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1255,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1237,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1288,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1258,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1235,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1263,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1290,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1264,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1307,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1324,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1314,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1294,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1315,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1281,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1282,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1240,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1309,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1320,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1297,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2017,1236,127,242,127242,PokerGo Studios,"Las Vegas, NV",NLH,100000,36,35,1.029,102850,0,0,0,0,0,0,-100000
2018,1291,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,1,1,412,1,190,190400,180400
2018,1328,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,1,0,292,2,136,136000,126000
2018,1237,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,1,0,238,3,88,88400,78400
2018,1327,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,1,0,206,4,68,68000,58000
2018,1297,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,1,0,184,5,54,54400,44400
2018,1296,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,1,0,168,6,41,40800,30800
2018,1251,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,1,0,156,7,34,34000,24000
2018,1326,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,1,0,146,8,27,27200,17200
2018,1325,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,1,0,130,10,20,20400,10400
2018,1290,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,1,0,137,9,20,20400,10400
2018,1313,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1329,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1330,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1242,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1331,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1332,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1333,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1334,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1335,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1317,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1336,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1279,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1278,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1255,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1235,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1337,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1338,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1263,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1339,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1308,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1315,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1281,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1282,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1340,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1341,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1342,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1343,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1309,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1344,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1236,128,243,128243,PokerGo Studios,"Las Vegas, NV",NLH,10000,68,40,1.7,17000,0,0,0,0,0,0,-10000
2018,1347,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,1,1,400,1,179,179200,169200
2018,1340,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,1,0,283,2,128,128000,118000
2018,1282,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,1,0,231,3,83,83200,73200
2018,1325,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,1,0,200,4,64,64000,54000
2018,1346,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,1,0,179,5,51,51200,41200
2018,1251,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,1,0,163,6,38,38400,28400
2018,1278,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,1,0,151,7,32,32000,22000
2018,1335,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,1,0,141,8,26,25600,15600
2018,1334,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,1,0,126,10,19,19200,9200
2018,1345,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,1,0,133,9,19,19200,9200
2018,1348,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1349,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1350,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1241,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1279,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1351,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1255,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1352,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1353,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1354,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1235,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1355,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1356,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1338,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1263,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1357,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1291,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1327,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1358,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1359,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1360,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1361,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1362,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1363,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1296,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1309,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1297,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1344,128,244,128244,PokerGo Studios,"Las Vegas, NV",PLO,10000,64,38,1.684,16800,0,0,0,0,0,0,-10000
2018,1297,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,1,1,358,1,224,374000,349000
2018,1364,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,1,0,253,2,145,242000,217000
2018,1255,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,1,0,207,3,99,165000,140000
2018,1290,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,1,0,179,4,66,110000,85000
2018,1336,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,1,0,160,5,53,88000,63000
2018,1323,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,1,0,146,6,40,66000,41000
2018,1315,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,1,0,135,7,33,55000,30000
2018,1313,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1365,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1331,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1325,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1335,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1241,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1366,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1279,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1251,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1278,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1237,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1235,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1263,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1264,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1291,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
2018,1327,128,245,128245,PokerGo Studios,"Las Vegas, NV",NLH,25000,44,28,1.571,39250,0,0,0,0,0,0,-25000
